LSOA code (2011),Total population: mid 2015 (excluding prisoners)
E01018887,1604.00
E01018888,2398.00
E01018889,1322.00
E01018890,1430.00
E01018891,1339.00
E01018892,1450.00
E01018893,1348.00
E01018894,1891.00
E01018895,1819.00
E01018896,1449.00
E01018897,1523.00
E01018898,1279.00
E01018899,3020.00
E01018900,1486.00
E01018901,1778.00
E01018902,1222.00
E01018903,2063.00
E01018904,2148.00
E01018905,1431.00
E01018906,1201.00
E01018907,1256.00
E01018908,1736.00
E01018909,1651.00
E01018910,2022.00
E01018911,1653.00
E01018912,1597.00
E01018913,1876.00
E01018914,1984.00
E01018915,2228.00
E01018916,1445.00
E01018917,1397.00
E01018918,1753.00
E01018919,1455.00
E01018920,2048.00
E01018921,2134.00
E01018922,2468.00
E01018923,1300.00
E01018924,1306.00
E01018925,2142.00
E01018926,2368.00
E01018927,1692.00
E01018928,1804.00
E01018929,1252.00
E01018930,1598.00
E01018931,1167.00
E01018932,1757.00
E01018933,1603.00
E01018934,2243.00
E01018935,2442.00
E01018936,1512.00
E01018937,2081.00
E01018938,1675.00
E01018940,1601.00
E01018941,1649.00
E01018942,1508.00
E01018943,2240.00
E01018944,1184.00
E01018945,1284.00
E01018946,1567.00
E01018947,3607.00
E01018948,1665.00
E01018949,1431.00
E01018950,1920.00
E01018951,2329.00
E01018952,1155.00
E01018953,1218.00
E01018954,1489.00
E01018955,1702.00
E01018956,1114.00
E01018957,1333.00
E01018958,1266.00
E01018959,1446.00
E01018960,1919.00
E01018961,1530.00
E01018962,2117.00
E01018965,2600.00
E01018966,1093.00
E01018967,1386.00
E01018968,2608.00
E01018969,2276.00
E01018970,1513.00
E01018971,2102.00
E01018972,1816.00
E01018973,1458.00
E01018974,2714.00
E01018975,2114.00
E01018976,2119.00
E01018977,1400.00
E01018978,1547.00
E01018979,1412.00
E01018980,1560.00
E01018981,2139.00
E01018982,2153.00
E01018983,1603.00
E01018984,2202.00
E01018985,2477.00
E01018986,1565.00
E01018987,2058.00
E01018988,1593.00
E01018989,1822.00
E01018990,1865.00
E01018991,1529.00
E01018992,1741.00
E01018993,1637.00
E01018994,1664.00
E01018995,2086.00
E01018996,1566.00
E01018997,1446.00
E01018998,1438.00
E01018999,1511.00
E01019000,1367.00
E01019001,1633.00
E01019002,1367.00
E01019003,1787.00
E01019004,1606.00
E01019005,2162.00
E01019006,1645.00
E01019007,2261.00
E01019008,1348.00
E01019009,1517.00
E01019010,1282.00
E01019011,1628.00
E01019012,1544.00
E01019013,2212.00
E01019014,1379.00
E01019015,1469.00
E01019016,1949.00
E01019017,2746.00
E01019018,1584.00
E01019019,1536.00
E01019020,1401.00
E01019021,1321.00
E01019022,1853.00
E01019023,1838.00
E01019024,1449.00
E01019025,1519.00
E01019026,1431.00
E01019027,1422.00
E01019028,2230.00
E01019029,1445.00
E01019030,1763.00
E01019031,1647.00
E01019032,1428.00
E01019033,1454.00
E01019034,1557.00
E01019035,1583.00
E01019036,1845.00
E01019037,1462.00
E01019038,1113.00
E01019039,1380.00
E01019040,1249.00
E01019041,1829.00
E01019042,1843.00
E01019043,1630.00
E01019044,1491.00
E01019045,2589.00
E01019046,1400.00
E01019047,1497.00
E01019048,1761.00
E01019049,2258.00
E01019050,1604.00
E01019051,1626.00
E01019052,2025.00
E01019053,2013.00
E01019054,1872.00
E01019055,1517.00
E01019056,1655.00
E01019057,1936.00
E01019058,2119.00
E01019059,1459.00
E01019060,1675.00
E01019061,1781.00
E01019062,2037.00
E01019063,2053.00
E01019064,2134.00
E01019065,1418.00
E01019066,1363.00
E01019067,1203.00
E01019068,1558.00
E01019069,1310.00
E01019070,2102.00
E01019071,1697.00
E01019072,1531.00
E01019073,1565.00
E01019074,1875.00
E01019075,1792.00
E01019076,1968.00
E01019077,2335.00
E01019078,1544.00
E01019079,1512.00
E01019080,1750.00
E01019081,1922.00
E01019082,1496.00
E01019083,1779.00
E01019084,1590.00
E01019085,1502.00
E01019086,1089.00
E01019087,1643.00
E01019088,1870.00
E01019089,1654.00
E01019090,1528.00
E01019091,1808.00
E01019092,1561.00
E01019093,1513.00
E01019094,1930.00
E01019095,1494.00
E01019096,2309.00
E01019097,1741.00
E01019098,1644.00
E01019099,1798.00
E01019100,1761.00
E01019101,1447.00
E01019102,1755.00
E01019103,1303.00
E01019104,1369.00
E01019105,1126.00
E01019106,1444.00
E01019107,1573.00
E01019108,1491.00
E01019109,1822.00
E01019110,1614.00
E01019111,1717.00
E01019112,1683.00
E01019113,1796.00
E01019114,1456.00
E01019115,1602.00
E01019116,1269.00
E01019117,1411.00
E01019118,1349.00
E01019119,1530.00
E01019120,1652.00
E01019121,1882.00
E01019122,1404.00
E01019123,1574.00
E01019124,2022.00
E01019125,1547.00
E01019126,1716.00
E01019127,1526.00
E01019128,1628.00
E01019129,1718.00
E01019130,1722.00
E01019131,1848.00
E01019132,1846.00
E01019133,1601.00
E01019134,1475.00
E01019135,1520.00
E01019136,1839.00
E01019137,1041.00
E01019138,1221.00
E01019139,1340.00
E01019140,1046.00
E01019141,1238.00
E01019142,1339.00
E01019143,1554.00
E01019144,1375.00
E01019145,1949.00
E01019146,1449.00
E01019147,1578.00
E01019148,1379.00
E01019149,1417.00
E01019150,1515.00
E01019151,1427.00
E01019152,1164.00
E01019153,1012.00
E01019154,1253.00
E01019155,1293.00
E01019156,1323.00
E01019157,1390.00
E01019158,1129.00
E01019159,1070.00
E01019160,1391.00
E01019161,1924.00
E01019162,1435.00
E01019163,1283.00
E01019164,1500.00
E01019165,1363.00
E01019166,1278.00
E01019167,1336.00
E01019168,1345.00
E01019169,1450.00
E01019170,1238.00
E01019171,1252.00
E01019172,1293.00
E01019173,1252.00
E01019174,1155.00
E01019175,1396.00
E01019176,1711.00
E01019177,1346.00
E01019178,1500.00
E01019179,1211.00
E01019180,1862.00
E01019182,1435.00
E01019184,1300.00
E01019185,1391.00
E01019186,1250.00
E01019187,1251.00
E01019188,1664.00
E01019189,1407.00
E01019190,1451.00
E01019191,1508.00
E01019192,1433.00
E01019193,1688.00
E01019194,2228.00
E01019195,1380.00
E01019196,1832.00
E01019197,1959.00
E01019198,1413.00
E01019199,1063.00
E01019200,1634.00
E01019201,1495.00
E01019202,1593.00
E01019203,2150.00
E01019204,1232.00
E01019205,1569.00
E01019206,1445.00
E01019207,1329.00
E01019208,1504.00
E01019209,1321.00
E01019210,1547.00
E01019211,1750.00
E01019212,1510.00
E01019213,2739.00
E01019214,1972.00
E01019215,1570.00
E01019216,1731.00
E01019217,1711.00
E01019218,1571.00
E01019219,2155.00
E01019220,1638.00
E01019221,1878.00
E01019222,1827.00
E01019223,1568.00
E01019224,1991.00
E01019225,1965.00
E01019226,1208.00
E01019227,1358.00
E01019228,1545.00
E01019229,1923.00
E01019230,1567.00
E01019231,1505.00
E01019232,1430.00
E01019233,1336.00
E01019234,1543.00
E01019235,1400.00
E01019236,1678.00
E01019237,1542.00
E01019238,1290.00
E01019239,1571.00
E01019240,1957.00
E01019241,1717.00
E01019242,1333.00
E01019243,1463.00
E01019244,1307.00
E01019245,1512.00
E01019246,1250.00
E01019247,1452.00
E01019248,1181.00
E01019249,1474.00
E01019250,1384.00
E01019251,1921.00
E01019252,1411.00
E01019253,1748.00
E01019254,1334.00
E01019255,1348.00
E01019256,1465.00
E01019257,1510.00
E01019258,1505.00
E01019259,1318.00
E01019260,1505.00
E01019261,1858.00
E01019262,1737.00
E01019263,1131.00
E01019264,1711.00
E01019265,1254.00
E01019266,1368.00
E01019267,1268.00
E01019268,1111.00
E01019269,1576.00
E01019270,1315.00
E01019271,1338.00
E01019272,1476.00
E01019273,1581.00
E01019274,1559.00
E01019275,2072.00
E01019276,947.00
E01019277,1254.00
E01019278,1369.00
E01019279,1350.00
E01019280,1451.00
E01019281,1240.00
E01019282,1187.00
E01019283,1218.00
E01019284,1248.00
E01019285,1506.00
E01019286,1223.00
E01019287,1168.00
E01019288,1509.00
E01019289,1501.00
E01019290,1055.00
E01019291,1435.00
E01019292,1052.00
E01019293,1304.00
E01019294,1439.00
E01019295,1560.00
E01019296,1515.00
E01019297,1228.00
E01019298,1479.00
E01019299,1945.00
E01019300,1814.00
E01019301,1711.00
E01019302,1009.00
E01019303,1514.00
E01019304,1250.00
E01019305,2118.00
E01019306,1267.00
E01019307,1742.00
E01019308,1424.00
E01019309,2261.00
E01019310,1353.00
E01019311,1420.00
E01019312,1438.00
E01019313,1342.00
E01019314,1302.00
E01019315,1786.00
E01019316,1440.00
E01019317,1340.00
E01019318,1298.00
E01019319,1557.00
E01019320,1414.00
E01019321,1545.00
E01019322,1387.00
E01019323,1174.00
E01019324,1289.00
E01019325,1381.00
E01019326,1512.00
E01019327,1475.00
E01019328,1357.00
E01019329,1043.00
E01019330,1408.00
E01019331,1578.00
E01019332,1423.00
E01019333,1257.00
E01019334,1370.00
E01019335,1468.00
E01019336,1781.00
E01019337,1406.00
E01019338,1499.00
E01019339,1404.00
E01019340,1317.00
E01019341,1536.00
E01019342,984.00
E01019343,1502.00
E01019344,988.00
E01019345,1193.00
E01019346,1947.00
E01019347,1783.00
E01019348,1229.00
E01019349,1828.00
E01019350,1611.00
E01019351,1704.00
E01019352,2219.00
E01019353,1451.00
E01019354,1345.00
E01019355,1270.00
E01019356,1446.00
E01019357,1896.00
E01019358,1969.00
E01019359,2150.00
E01019360,2024.00
E01019361,1897.00
E01019362,1885.00
E01019363,1899.00
E01019364,2056.00
E01019365,2203.00
E01019366,1908.00
E01019367,2578.00
E01019368,2058.00
E01019369,1867.00
E01019370,2244.00
E01019371,2328.00
E01019372,1116.00
E01019373,1284.00
E01019374,1511.00
E01019375,1394.00
E01019376,1427.00
E01019377,1764.00
E01019378,1612.00
E01019379,1440.00
E01019380,1065.00
E01019381,2073.00
E01019382,2221.00
E01019383,2045.00
E01019384,2542.00
E01019385,1098.00
E01019386,1832.00
E01019387,2124.00
E01019388,1877.00
E01019389,2357.00
E01019390,2060.00
E01019391,1691.00
E01019392,1922.00
E01019393,1871.00
E01019394,2310.00
E01019395,1947.00
E01019396,1976.00
E01019397,1910.00
E01019398,1221.00
E01019399,1088.00
E01019400,1570.00
E01019401,1688.00
E01019402,1618.00
E01019403,1520.00
E01019404,1651.00
E01019405,1520.00
E01019406,1040.00
E01019407,2078.00
E01019408,1672.00
E01019409,1843.00
E01019410,1492.00
E01019411,1457.00
E01019412,1789.00
E01019413,1415.00
E01019414,1605.00
E01019415,1844.00
E01019416,1375.00
E01019417,2063.00
E01019418,1845.00
E01019419,1912.00
E01019420,1323.00
E01019421,1965.00
E01019422,1599.00
E01019423,1269.00
E01019424,1167.00
E01019425,1631.00
E01019426,1522.00
E01019427,1943.00
E01019428,1453.00
E01019429,1563.00
E01019430,1944.00
E01019431,1442.00
E01019432,1916.00
E01019433,1966.00
E01019434,1185.00
E01019435,1735.00
E01019436,1379.00
E01019437,1535.00
E01019438,1684.00
E01019439,1284.00
E01019440,1678.00
E01019441,1541.00
E01019442,1506.00
E01019443,1634.00
E01019444,1413.00
E01019445,1453.00
E01019446,1151.00
E01019447,1538.00
E01019448,1936.00
E01019449,1840.00
E01019450,1471.00
E01019451,1977.00
E01019452,1662.00
E01019453,1864.00
E01019454,1491.00
E01019455,1347.00
E01019456,1903.00
E01019457,1279.00
E01019458,1654.00
E01019459,1428.00
E01019460,1590.00
E01019461,1374.00
E01019462,1245.00
E01019463,1538.00
E01019464,1979.00
E01019465,1175.00
E01019467,1507.00
E01019468,1523.00
E01019469,1802.00
E01019470,1567.00
E01019471,1448.00
E01019472,2717.00
E01019473,1247.00
E01019474,1270.00
E01019475,1200.00
E01019476,1391.00
E01019477,2194.00
E01019478,1555.00
E01019479,1710.00
E01019480,1498.00
E01019481,1295.00
E01019482,1509.00
E01019483,2122.00
E01019484,1910.00
E01019485,1418.00
E01019486,1028.00
E01019487,1451.00
E01019488,1557.00
E01019489,1204.00
E01019490,1242.00
E01019491,2205.00
E01019492,1876.00
E01019493,1547.00
E01019494,2199.00
E01019495,1617.00
E01019496,1566.00
E01019497,1452.00
E01019498,1769.00
E01019499,1316.00
E01019500,1347.00
E01019501,1375.00
E01019502,1507.00
E01019503,2420.00
E01019504,1257.00
E01019505,1503.00
E01019506,1463.00
E01019507,1859.00
E01019508,2041.00
E01019509,1300.00
E01019510,1329.00
E01019511,2345.00
E01019512,2675.00
E01019513,1616.00
E01019514,1571.00
E01019515,1511.00
E01019516,1564.00
E01019517,1718.00
E01019518,1468.00
E01019519,1942.00
E01019520,2040.00
E01019521,1471.00
E01019522,1599.00
E01019523,1051.00
E01019524,1408.00
E01019525,1491.00
E01019526,1367.00
E01019527,1506.00
E01019528,1548.00
E01019529,1450.00
E01019530,1461.00
E01019531,1534.00
E01019532,1151.00
E01019533,1348.00
E01019534,1505.00
E01019535,1362.00
E01019536,1719.00
E01019537,1504.00
E01019538,1931.00
E01019539,1583.00
E01019540,1430.00
E01019541,1597.00
E01019542,1640.00
E01019543,1570.00
E01019544,1615.00
E01019545,1368.00
E01019546,1495.00
E01019547,1479.00
E01019548,2394.00
E01019549,1377.00
E01019550,1659.00
E01019551,1548.00
E01019552,1320.00
E01019553,1907.00
E01019554,1333.00
E01019555,1486.00
E01019556,1477.00
E01019557,1448.00
E01019558,1375.00
E01019559,1116.00
E01019560,1328.00
E01019561,1321.00
E01019562,1155.00
E01019563,1638.00
E01019564,1503.00
E01019565,1378.00
E01019566,1806.00
E01019567,1730.00
E01019568,1502.00
E01019569,1538.00
E01019570,1235.00
E01019571,1415.00
E01019572,1386.00
E01019573,1522.00
E01019574,1374.00
E01019575,1749.00
E01019576,1655.00
E01019577,1458.00
E01019578,1668.00
E01019579,1757.00
E01019580,1580.00
E01019581,1407.00
E01019582,1461.00
E01019583,1383.00
E01019585,2191.00
E01019586,1348.00
E01019587,1385.00
E01019588,1385.00
E01019589,1337.00
E01019590,1839.00
E01019591,1577.00
E01019592,1709.00
E01019593,1169.00
E01019594,1870.00
E01019595,2076.00
E01019596,1532.00
E01019597,1687.00
E01019598,1729.00
E01019599,1447.00
E01019600,1538.00
E01019601,1563.00
E01019602,1799.00
E01019603,1671.00
E01019604,1765.00
E01019605,1864.00
E01019606,1664.00
E01019607,1789.00
E01019608,1713.00
E01019609,2545.00
E01019610,1504.00
E01019611,1686.00
E01019612,2109.00
E01019613,1694.00
E01019614,1656.00
E01019615,2170.00
E01019616,1803.00
E01019617,1593.00
E01019618,1547.00
E01019619,1426.00
E01019620,1553.00
E01019621,1284.00
E01019622,1497.00
E01019623,1374.00
E01019624,1207.00
E01019625,1647.00
E01019626,1467.00
E01019627,1107.00
E01019628,1271.00
E01019629,1732.00
E01019630,1824.00
E01019631,1765.00
E01019632,1748.00
E01019633,1543.00
E01019634,1510.00
E01019635,1239.00
E01019636,1665.00
E01019638,1334.00
E01019639,1404.00
E01019640,1528.00
E01019641,1489.00
E01019642,1408.00
E01019643,1635.00
E01019644,1421.00
E01019645,1501.00
E01019646,1542.00
E01019647,2109.00
E01019648,1542.00
E01019649,1763.00
E01019650,1623.00
E01019651,1472.00
E01019652,1735.00
E01019653,1503.00
E01019654,1567.00
E01019655,1604.00
E01019656,1201.00
E01019657,1788.00
E01019658,2001.00
E01019659,1707.00
E01019660,1844.00
E01019661,1403.00
E01019662,1545.00
E01019663,1421.00
E01019664,1329.00
E01019665,1400.00
E01019666,1535.00
E01019667,1706.00
E01019668,1456.00
E01019669,1502.00
E01019670,1853.00
E01019671,1930.00
E01019672,1849.00
E01019673,1296.00
E01019674,1194.00
E01019675,1625.00
E01019676,1472.00
E01019677,1497.00
E01019678,1690.00
E01019679,1713.00
E01019680,1837.00
E01019681,1479.00
E01019682,1566.00
E01019683,1285.00
E01019684,1706.00
E01019685,1471.00
E01019686,1367.00
E01019687,1488.00
E01019688,1521.00
E01019689,1673.00
E01019690,1208.00
E01019691,1634.00
E01019692,1536.00
E01019693,1875.00
E01019694,1213.00
E01019695,1401.00
E01019696,1373.00
E01019697,1509.00
E01019698,1356.00
E01019699,1530.00
E01019700,2305.00
E01019701,2177.00
E01019702,1903.00
E01019703,1641.00
E01019704,1465.00
E01019705,1892.00
E01019706,1291.00
E01019707,1414.00
E01019708,1795.00
E01019709,1343.00
E01019710,2051.00
E01019711,1300.00
E01019712,1480.00
E01019713,1032.00
E01019714,2658.00
E01019715,1548.00
E01019716,1289.00
E01019717,1482.00
E01019718,2224.00
E01019719,1663.00
E01019720,1487.00
E01019721,1208.00
E01019722,1815.00
E01019723,1901.00
E01019724,1224.00
E01019725,1526.00
E01019726,1324.00
E01019727,1643.00
E01019728,1220.00
E01019729,1341.00
E01019730,2070.00
E01019731,1245.00
E01019732,1548.00
E01019733,1414.00
E01019734,2056.00
E01019735,1494.00
E01019736,1124.00
E01019737,1176.00
E01019738,1423.00
E01019739,1641.00
E01019740,1141.00
E01019741,1067.00
E01019742,1098.00
E01019743,1429.00
E01019744,1410.00
E01019745,1044.00
E01019746,1567.00
E01019747,1157.00
E01019748,1586.00
E01019749,1250.00
E01019750,1277.00
E01019751,2409.00
E01019752,1364.00
E01019753,1454.00
E01019754,1719.00
E01019755,2037.00
E01019756,1834.00
E01019757,1365.00
E01019758,1613.00
E01019759,1510.00
E01019760,1389.00
E01019761,1643.00
E01019762,1815.00
E01019763,2087.00
E01019764,1605.00
E01019765,1835.00
E01019766,1430.00
E01019767,1617.00
E01019768,2164.00
E01019769,1856.00
E01019770,1937.00
E01019771,2131.00
E01019772,1679.00
E01019773,2332.00
E01019774,1558.00
E01019775,1912.00
E01019776,1309.00
E01019777,2431.00
E01019778,1613.00
E01019779,1598.00
E01019780,1462.00
E01019781,1427.00
E01019782,1285.00
E01019783,1255.00
E01019784,1232.00
E01019785,1259.00
E01019786,1519.00
E01019787,1797.00
E01019788,1561.00
E01019790,1874.00
E01019791,1748.00
E01019792,1969.00
E01019793,1419.00
E01019794,1473.00
E01019795,2254.00
E01019796,1100.00
E01019797,1460.00
E01019798,1573.00
E01019799,1989.00
E01019800,1778.00
E01019801,1069.00
E01019802,1361.00
E01019803,1300.00
E01019804,1324.00
E01019805,1363.00
E01019806,1590.00
E01019807,1514.00
E01019808,1612.00
E01019809,1108.00
E01019810,1515.00
E01019811,1453.00
E01019812,1909.00
E01019813,1695.00
E01019814,1788.00
E01019815,2777.00
E01019816,1716.00
E01019817,1153.00
E01019818,1553.00
E01019819,1532.00
E01019820,1499.00
E01019821,1381.00
E01019822,1577.00
E01019823,1138.00
E01019824,1198.00
E01019825,1442.00
E01019826,1367.00
E01019827,1853.00
E01019828,1407.00
E01019829,1414.00
E01019830,1257.00
E01019831,1340.00
E01019832,1773.00
E01019833,1853.00
E01019834,1577.00
E01019835,1651.00
E01019837,2074.00
E01019838,1580.00
E01019839,1894.00
E01019840,1699.00
E01019841,1531.00
E01019842,1800.00
E01019843,1551.00
E01019844,1517.00
E01019845,1303.00
E01019846,1342.00
E01019847,1378.00
E01019848,2434.00
E01019850,1520.00
E01019851,1572.00
E01019852,2122.00
E01019853,1530.00
E01019854,2086.00
E01019855,1560.00
E01019856,1498.00
E01019857,1290.00
E01019858,1613.00
E01019859,1677.00
E01019860,1357.00
E01019861,1767.00
E01019862,1541.00
E01019863,1690.00
E01019864,1451.00
E01019865,1365.00
E01019866,2232.00
E01019867,1530.00
E01019868,1763.00
E01019869,1634.00
